time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1932-07-10T07:45:12.120Z,39.194,145.197,15,6.08,mw,,,,,iscgem,iscgem906283,2022-04-25T22:07:28.984Z,"281 km E of Yamada, Japan",earthquake,,25,0.39,,reviewed,iscgem,iscgem
1932-06-29T18:15:39.950Z,40.315,143.839,35,6.02,mw,,,,,iscgem,iscgem906264,2022-04-25T22:07:05.912Z,"178 km ENE of Miyako, Japan",earthquake,,9.7,0.41,,reviewed,iscgem,iscgem
1932-06-22T00:36:00.250Z,35.771,141.256,35,5.98,mw,,,,,iscgem,iscgem906246,2022-04-25T22:06:51.753Z,"38 km E of Hasaki, Japan",earthquake,,12.4,0.2,,reviewed,iscgem,iscgem
1932-06-18T01:31:31.020Z,32.515,132.024,35,5.68,mw,,,,,iscgem,iscgem906233,2022-04-25T22:06:26.582Z,"34 km ESE of Nobeoka, Japan",earthquake,,6.5,0.3,,reviewed,iscgem,iscgem
1932-06-08T10:54:08.890Z,31.741,131.88,35,5.79,mw,,,,,iscgem,iscgem906212,2022-04-25T22:05:44.777Z,"47 km ESE of Miyazaki, Japan",earthquake,,7.2,0.2,,reviewed,iscgem,iscgem
1932-06-08T06:14:05.340Z,31.729,131.685,35,5.6,mw,,,,,iscgem,iscgem906209,2022-04-25T22:05:42.294Z,"32 km SE of Miyazaki, Japan",earthquake,,7.3,0.2,,reviewed,iscgem,iscgem
1932-06-04T02:00:49.800Z,41.209,143.127,35,5.6,mw,,,,,iscgem,iscgem906192,2022-04-25T22:05:21.751Z,"140 km SSE of Shizunai-furukawach?, Japan",earthquake,,18.5,0.2,,reviewed,iscgem,iscgem
1932-06-03T00:18:57.010Z,38.309,142.163,35,5.77,mw,,,,,iscgem,iscgem906182,2022-04-25T22:05:04.813Z,"76 km E of Ishinomaki, Japan",earthquake,,17.4,0.46,,reviewed,iscgem,iscgem
1932-05-28T05:02:37.020Z,28.484,131.664,15,5.6,mw,,,,,iscgem,iscgem906173,2022-04-25T22:04:51.516Z,"214 km E of Naze, Japan",earthquake,,14.4,0.22,,reviewed,iscgem,iscgem
1932-05-28T02:21:16.830Z,28.396,131.755,15,6.66,mw,,,,,iscgem,iscgem906172,2022-04-25T22:04:50.349Z,"222 km E of Naze, Japan",earthquake,,10.6,0.21,,reviewed,iscgem,iscgem
1932-05-11T06:53:30.200Z,33.302,142.29,15,5.76,mw,,,,,iscgem,iscgem906143,2022-04-25T22:04:01.512Z,"273 km SE of Katsuura, Japan",earthquake,,30.9,0.68,,reviewed,iscgem,iscgem
1932-05-02T23:29:15.910Z,31.022,131.797,35,5.89,mw,,,,,iscgem,iscgem906131,2022-04-25T22:03:58.193Z,"73 km SE of Kushima, Japan",earthquake,,6.4,0.42,,reviewed,iscgem,iscgem
1932-03-17T00:50:54.460Z,32.371,132.097,35,5.33,mw,,,,,iscgemsup,iscgemsup906070,2022-05-09T17:26:37.969Z,"46 km ESE of Nobeoka, Japan",earthquake,,6.5,0.2,,reviewed,iscgemsup,iscgemsup
1931-12-22T13:07:51.770Z,32.412,130.323,15,5.56,mw,,,,,iscgem,iscgem907174,2022-04-25T22:24:08.852Z,"15 km ESE of Hondomachi-hondo, Japan",earthquake,,4.4,0.2,,reviewed,iscgem,iscgem
1931-12-21T05:47:11.510Z,32.482,130.399,15,5.39,mw,,,,,iscgemsup,iscgemsup907172,2022-05-09T17:33:07.345Z,"19 km W of Honmachi, Japan",earthquake,,4.4,0.2,,reviewed,iscgemsup,iscgemsup
1931-11-03T16:19:59.230Z,39.535,141.879,35,6.11,mw,,,,,iscgem,iscgem907116,2022-04-25T22:23:54.524Z,"9 km NW of Yamada, Japan",earthquake,,17.5,0.2,,reviewed,iscgem,iscgem
1931-11-02T10:03:04.230Z,31.884,132.043,35,7.93,mw,,,,,iscgem,iscgem907108,2022-04-25T22:23:52.223Z,"58 km ESE of Takanabe, Japan",earthquake,,7.8,0.33,,reviewed,iscgem,iscgem
1931-11-01T18:53:16.620Z,32.006,131.899,35,6.33,mw,,,,,iscgem,iscgem907105,2022-04-25T22:23:49.913Z,"40 km ESE of Takanabe, Japan",earthquake,,7.8,0.45,,reviewed,iscgem,iscgem
1931-09-21T02:20:01.850Z,36.14,139.38,15,6.5,mw,,,,,iscgem,iscgem907024,2022-04-25T22:22:31.686Z,"1 km WNW of Kumagaya, Japan",earthquake,,38.1,0.3,,reviewed,iscgem,iscgem
1931-09-16T12:43:06.600Z,35.455,139.132,15,6.03,mw,,,,,iscgem,iscgem907015,2022-04-25T22:22:25.018Z,"12 km NW of Hadano, Japan",earthquake,,8.1,0.2,,reviewed,iscgem,iscgem
1931-09-08T19:08:54.680Z,36.273,142.31,15,6.23,mw,,,,,iscgem,iscgem906998,2022-04-25T22:22:21.287Z,"145 km ENE of Hasaki, Japan",earthquake,,15.2,0.2,,reviewed,iscgem,iscgem
1931-08-18T05:40:12.580Z,36.224,141.967,35,5.75,mw,,,,,iscgem,iscgem906949,2022-04-25T22:20:33.067Z,"115 km ENE of Hasaki, Japan",earthquake,,14.9,0.24,,reviewed,iscgem,iscgem
1931-07-10T13:10:28.090Z,35.71,140.812,35,5.56,mw,,,,,iscgem,iscgem906864,2022-04-25T22:19:03.691Z,"3 km SW of Hasaki, Japan",earthquake,,11.3,0.2,,reviewed,iscgem,iscgem
1931-06-23T06:14:58.130Z,36.239,141.722,25,6.45,mw,,,,,iscgem,iscgem17248699,2022-04-25T20:36:01.541Z,"97 km NE of Hasaki, Japan",earthquake,,12.4,0.22,,reviewed,iscgem,iscgem
1931-06-17T12:09:40.210Z,35.656,139.478,35,6.13,mw,,,,,iscgem,iscgem906825,2022-04-25T22:18:25.834Z,"5 km S of Kokubunji, Japan",earthquake,,62,0.2,,reviewed,iscgem,iscgem
1931-06-11T06:16:06.080Z,35.433,139.023,15,5.71,mw,,,,,iscgem,iscgem906820,2022-04-25T22:18:18.156Z,"14 km NNE of Gotenba, Japan",earthquake,,8.1,0.39,,reviewed,iscgem,iscgem
1931-06-09T05:07:46.540Z,36.431,141.288,35,5.84,mw,,,,,iscgem,iscgem906815,2022-04-25T21:09:58.261Z,"60 km ESE of Hitachi, Japan",earthquake,,7.7,0.22,,reviewed,iscgem,iscgem
1931-05-14T23:22:44.170Z,40.698,143.812,35,5.59,mw,,,,,iscgem,iscgem16963038,2022-04-25T20:35:19.452Z,"196 km E of Hachinohe, Japan",earthquake,,9.7,0.2,,reviewed,iscgem,iscgem
1931-05-11T18:26:35.920Z,37.364,141.654,35,5.39,mw,,,,,iscgemsup,iscgemsup906770,2022-05-09T17:30:05.364Z,"59 km ESE of Namie, Japan",earthquake,,32.2,0.28,,reviewed,iscgemsup,iscgemsup
1931-04-19T02:31:56.220Z,29.334,129.294,15,5.91,mw,,,,,iscgem,iscgem906726,2022-04-25T22:16:07.165Z,"108 km N of Naze, Japan",earthquake,,25,0.23,,reviewed,iscgem,iscgem
1931-04-09T23:01:14.760Z,43.15,146.454,35,6.14,mw,,,,,iscgem,iscgem906714,2022-04-25T22:15:42.208Z,"73 km ESE of Nemuro, Japan",earthquake,,15.4,0.46,,reviewed,iscgem,iscgem
1931-03-15T16:33:31.340Z,40.367,143.587,35,5.93,mw,,,,,iscgem,iscgem906678,2022-04-25T22:14:58.883Z,"161 km ENE of Miyako, Japan",earthquake,,9.4,0.37,,reviewed,iscgem,iscgem
1931-03-11T05:00:12.330Z,40.299,144.077,35,5.63,mw,,,,,iscgem,iscgem906669,2022-04-25T22:14:40.218Z,"196 km ENE of Miyako, Japan",earthquake,,9.7,0.2,,reviewed,iscgem,iscgem
1931-03-09T17:56:02.640Z,40.385,143.544,35,5.67,mw,,,,,iscgem,iscgem906665,2022-04-25T22:14:35.099Z,"159 km ENE of Miyako, Japan",earthquake,,9.4,0.33,,reviewed,iscgem,iscgem
1931-03-09T03:49:00.210Z,40.591,142.422,35,7.92,mw,,,,,iscgem,iscgem906664,2022-04-25T22:14:33.875Z,"78 km E of Hachinohe, Japan",earthquake,,11.5,0.54,,reviewed,iscgem,iscgem
1931-02-16T18:48:38.320Z,42.259,143.008,25,6.33,mw,,,,,iscgem,iscgem906631,2022-04-25T22:13:32.224Z,"53 km E of Shizunai-furukawach?, Japan",earthquake,,26.7,0.29,,reviewed,iscgem,iscgem
1931-01-21T08:58:02.390Z,43.058,146.089,35,5.73,mw,,,,,iscgem,iscgem906583,2022-04-25T22:12:16.705Z,"51 km SE of Nemuro, Japan",earthquake,,13.6,0.67,,reviewed,iscgem,iscgem
1930-12-21T12:14:28.470Z,34.881,132.94,15,5.75,mw,,,,,iscgem,iscgem907812,2022-04-25T22:35:32.594Z,"7 km WNW of Sh?bara, Japan",earthquake,,5.2,0.51,,reviewed,iscgem,iscgem
1930-12-20T14:02:29.240Z,34.842,132.927,15,5.84,mw,,,,,iscgem,iscgem907808,2022-04-25T22:35:31.421Z,"8 km W of Sh?bara, Japan",earthquake,,5.2,0.46,,reviewed,iscgem,iscgem
1930-11-25T19:02:52.820Z,35.063,139.007,15,6.9,mw,,,,,iscgem,iscgem907761,2022-04-25T22:34:46.010Z,"5 km WSW of Atami, Japan",earthquake,,3.7,0.3,,reviewed,iscgem,iscgem
1930-10-16T21:35:59.220Z,36.451,136.293,15,5.75,mw,,,,,iscgem,iscgem907649,2022-04-25T22:33:05.005Z,"15 km WNW of Komatsu, Japan",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1930-10-02T10:01:18.130Z,41.904,142.441,35,5.54,mw,,,,,iscgem,iscgem907628,2022-04-25T21:10:09.539Z,"48 km S of Shizunai-furukawach?, Japan",earthquake,,14.6,0.25,,reviewed,iscgem,iscgem
1930-08-21T10:44:05.460Z,41.417,143.48,35,5.57,mw,,,,,iscgem,iscgem907556,2022-04-25T22:31:31.842Z,"137 km SE of Shizunai-furukawach?, Japan",earthquake,,8.4,0.2,,reviewed,iscgem,iscgem
1930-08-17T09:28:32.130Z,35.236,140.185,35,5.73,mw,,,,,iscgem,iscgem907547,2022-04-25T22:31:13.456Z,"15 km NW of Katsuura, Japan",earthquake,,13.4,0.2,,reviewed,iscgem,iscgem
1930-07-19T23:18:47.660Z,42.373,145.438,35,5.61,mw,,,,,iscgem,iscgem907505,2022-04-25T22:30:32.857Z,"106 km S of Nemuro, Japan",earthquake,,9.9,0.32,,reviewed,iscgem,iscgem
1930-05-31T17:58:20.510Z,36.362,140.958,35,6.14,mw,,,,,iscgem,iscgem907429,2022-04-25T22:29:24.528Z,"34 km E of ?arai, Japan",earthquake,,6.8,0.2,,reviewed,iscgem,iscgem
1930-05-16T20:14:06.170Z,34.797,139.386,15,5.58,mw,,,,,iscgem,iscgem907404,2022-04-25T22:28:48.241Z,"33 km SE of It?, Japan",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1930-05-01T04:20:29.750Z,35.614,140.83,35,5.5,mw,,,,,iscgem,iscgem907347,2022-04-25T22:27:42.231Z,"13 km S of Hasaki, Japan",earthquake,,11.3,0.2,,reviewed,iscgem,iscgem
1930-05-01T00:57:54.720Z,35.539,141.081,35,6.2,mw,,,,,iscgem,iscgem907345,2022-04-25T22:27:35.382Z,"31 km SE of Hasaki, Japan",earthquake,,11.3,0.2,,reviewed,iscgem,iscgem
1930-03-22T08:50:34.910Z,34.921,139.249,15,5.79,mw,,,,,iscgem,iscgem907282,2022-04-25T22:26:14.858Z,"15 km ESE of It?, Japan",earthquake,,3.3,0.23,,reviewed,iscgem,iscgem
1930-03-09T09:40:52.670Z,39.121,143.329,15,5.82,mw,,,,,iscgem,iscgem907265,2022-04-25T22:26:02.507Z,"124 km ESE of Yamada, Japan",earthquake,,9.3,0.37,,reviewed,iscgem,iscgem
1930-03-07T10:52:13.040Z,28.685,130.78,25,5.87,mw,,,,,iscgem,iscgem907261,2022-04-25T22:25:48.644Z,"131 km ENE of Naze, Japan",earthquake,,16.2,0.2,,reviewed,iscgem,iscgem
1930-02-23T10:13:58.980Z,42.874,145.723,35,5.45,mw,,,,,iscgem,iscgem907234,2022-04-25T22:25:14.542Z,"51 km SSE of Nemuro, Japan",earthquake,,12.7,0.6,,reviewed,iscgem,iscgem
1930-02-15T01:23:51.340Z,42.67,147.849,15,5.68,mw,,,,,iscgem,iscgem907225,2022-04-25T22:25:09.174Z,"",earthquake,,26.4,0.66,,reviewed,iscgem,iscgem
1930-01-10T18:14:21.830Z,31.535,131.898,35,5.79,mw,,,,,iscgem,iscgem907192,2022-04-25T22:24:36.215Z,"50 km E of Nichinan, Japan",earthquake,,7.2,0.2,,reviewed,iscgem,iscgem
1929-12-13T09:42:33.980Z,28.211,130.779,25,5.75,mw,,,,,iscgem,iscgem908414,2022-04-25T22:46:42.989Z,"128 km E of Naze, Japan",earthquake,,12.2,0.2,,reviewed,iscgem,iscgem
1929-09-08T17:10:37.800Z,33.37,142.258,15,5.59,mw,,,,,iscgem,iscgem908302,2022-04-25T22:44:38.062Z,"266 km SE of Katsuura, Japan",earthquake,,30.9,0.2,,reviewed,iscgem,iscgem
1929-08-28T18:51:38.470Z,40.105,143.872,15,6.43,mw,,,,,iscgem,iscgem908286,2022-04-25T22:44:14.374Z,"172 km ENE of Miyako, Japan",earthquake,,6.1,0.2,,reviewed,iscgem,iscgem
1929-07-26T22:48:18.180Z,35.469,139.4,60,6.16,mw,,,,,iscgem,iscgem908235,2022-04-25T22:42:42.833Z,"2 km SSE of Zama, Japan",earthquake,,62,0.2,,reviewed,iscgem,iscgem
1929-07-12T17:59:08.810Z,27.206,130.981,15,5.92,mw,,,,,iscgem,iscgem908208,2022-04-25T22:42:16.119Z,"195 km SE of Naze, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1929-06-26T16:49:16.670Z,35.761,141.437,35,5.77,mw,,,,,iscgem,iscgem908170,2022-04-25T22:41:22.563Z,"54 km E of Hasaki, Japan",earthquake,,12.4,0.34,,reviewed,iscgem,iscgem
1929-06-24T02:04:27.640Z,36.996,141.413,35,5.5,mw,,,,,iscgem,iscgem908165,2022-04-25T22:41:19.148Z,"47 km E of Iwaki, Japan",earthquake,,14.5,0.2,,reviewed,iscgem,iscgem
1929-06-02T21:38:36.010Z,33.935,137.095,350.4,6.9,mw,,,,,iscgem,iscgem908115,2022-04-25T22:40:11.748Z,"65 km SSE of Toba, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1929-06-01T17:58:36.840Z,26.596,129.17,25,6.3,mw,,,,,iscgem,iscgem908114,2022-04-25T22:40:10.594Z,"118 km E of Nago, Japan",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1929-05-31T00:10:13.820Z,41.784,142.893,35,6.14,mw,,,,,iscgem,iscgem908111,2022-04-25T22:40:09.517Z,"75 km SE of Shizunai-furukawach?, Japan",earthquake,,10.8,0.24,,reviewed,iscgem,iscgem
1929-05-21T16:35:34.820Z,31.855,131.743,35,6.87,mw,,,,,iscgem,iscgem908087,2022-04-25T22:39:58.221Z,"31 km ESE of Miyazaki, Japan",earthquake,,16.9,0.43,,reviewed,iscgem,iscgem
1929-04-17T18:34:08.980Z,36.656,141.081,35,5.63,mw,,,,,iscgem,iscgem908021,2022-04-25T22:39:12.293Z,"33 km ESE of Kitaibaraki, Japan",earthquake,,6.8,0.2,,reviewed,iscgem,iscgem
1929-04-16T00:52:58.270Z,36.39,141.277,35,5.79,mw,,,,,iscgem,iscgem908016,2022-04-25T22:38:56.307Z,"60 km ESE of Hitachi, Japan",earthquake,,7.7,0.26,,reviewed,iscgem,iscgem
1929-03-31T20:17:25.640Z,38.068,143.772,15,6.17,mw,,,,,iscgem,iscgem907988,2022-04-25T22:38:17.989Z,"210 km ESE of ?funato, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1929-03-27T09:23:27.070Z,38.694,143.411,15,5.82,mw,,,,,iscgem,iscgem907977,2022-04-25T22:37:48.472Z,"148 km ESE of Kamaishi, Japan",earthquake,,9.5,0.2,,reviewed,iscgem,iscgem
1929-03-27T05:02:31.270Z,38.91,143.862,15,5.61,mw,,,,,iscgem,iscgem907974,2022-04-25T22:37:47.287Z,"176 km ESE of Yamada, Japan",earthquake,,23.9,0.28,,reviewed,iscgem,iscgem
1929-03-26T23:36:43.360Z,38.475,144.063,15,5.52,mw,,,,,iscgem,iscgem907970,2022-04-25T22:37:46.148Z,"210 km ESE of Kamaishi, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1929-03-18T23:20:55.570Z,38.443,144.548,15,6.1,mw,,,,,iscgem,iscgem907954,2022-04-25T22:37:34.343Z,"250 km ESE of Kamaishi, Japan",earthquake,,8,0.2,,reviewed,iscgem,iscgem
1929-03-15T01:57:01.900Z,39.425,143.617,35,5.78,mw,,,,,iscgem,iscgem907943,2022-04-25T22:37:24.927Z,"143 km E of Yamada, Japan",earthquake,,12.9,0.2,,reviewed,iscgem,iscgem
1929-03-14T14:15:19.890Z,41.29,142.948,35,5.65,mw,,,,,iscgem,iscgem907941,2022-04-25T22:37:23.761Z,"125 km SSE of Shizunai-furukawach?, Japan",earthquake,,11.9,0.2,,reviewed,iscgem,iscgem
1929-02-03T02:44:12.430Z,28.259,130.102,35,6.34,mw,,,,,iscgem,iscgem907886,2022-04-25T22:36:48.742Z,"Ryukyu Islands, Japan",earthquake,,8.5,0.26,,reviewed,iscgem,iscgem
1929-01-01T16:40:05.120Z,33.072,130.701,15,5.56,mw,,,,,iscgem,iscgem907840,2022-04-25T22:35:46.259Z,"6 km N of Yamaga, Japan",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1928-10-31T20:04:24.060Z,43.304,147.767,15,6.14,mw,,,,,iscgem,iscgem908948,2022-04-25T22:58:38.004Z,"100 km ESE of Shikotan, Russia",earthquake,,12.3,0.23,,reviewed,iscgem,iscgem
1928-10-20T12:46:40.380Z,29.077,129.802,35,6.45,mw,,,,,iscgem,iscgem16961526,2022-04-25T20:35:14.241Z,"84 km NNE of Naze, Japan",earthquake,,17.7,0.28,,reviewed,iscgem,iscgem
1928-10-01T12:49:17.480Z,41.944,142.923,35,5.56,mw,,,,,iscgem,iscgem908915,2022-04-25T22:57:35.108Z,"63 km SE of Shizunai-furukawach?, Japan",earthquake,,10.8,0.2,,reviewed,iscgem,iscgem
1928-09-25T04:58:41.630Z,33.682,131.905,55,5.59,mw,,,,,iscgem,iscgem908910,2022-04-25T22:57:22.509Z,"30 km S of Hikari, Japan",earthquake,,15.4,0.64,,reviewed,iscgem,iscgem
1928-09-19T08:15:41.120Z,27.732,141.901,35,5.82,mw,,,,,iscgem,iscgem908899,2022-04-25T21:11:54.949Z,"Bonin Islands, Japan region",earthquake,,17.8,0.2,,reviewed,iscgem,iscgem
1928-09-06T06:28:35.820Z,39.483,143.538,35,5.97,mw,,,,,iscgem,iscgem908882,2022-04-25T22:56:44.520Z,"136 km E of Yamada, Japan",earthquake,,12.9,0.2,,reviewed,iscgem,iscgem
1928-08-26T18:11:29.230Z,36.279,141.532,35,5.69,mw,,,,,iscgem,iscgem908859,2022-04-25T22:56:05.518Z,"85 km E of ?arai, Japan",earthquake,,7.7,0.2,,reviewed,iscgem,iscgem
1928-08-01T02:53:44.370Z,42.826,145.389,35,5.55,mw,,,,,iscgem,iscgem16961520,2022-04-25T20:35:07.953Z,"57 km SSW of Nemuro, Japan",earthquake,,12.7,0.38,,reviewed,iscgem,iscgem
1928-07-31T19:28:26.920Z,39.597,144.081,15,5.79,mw,,,,,iscgem,iscgem908806,2022-04-25T21:11:41.543Z,"183 km E of Yamada, Japan",earthquake,,11,0.2,,reviewed,iscgem,iscgem
1928-07-12T15:16:46.180Z,38.41,144.626,15,5.72,mw,,,,,iscgem,iscgem908785,2022-04-25T22:54:51.567Z,"258 km ESE of Kamaishi, Japan",earthquake,,8,0.2,,reviewed,iscgem,iscgem
1928-07-07T18:00:28.450Z,42.235,144.429,35,5.93,mw,,,,,iscgem,iscgem908777,2022-04-25T22:54:31.477Z,"82 km S of Kushiro, Japan",earthquake,,16,0.2,,reviewed,iscgem,iscgem
1928-07-03T00:24:27.110Z,41.481,142.568,35,5.56,mw,,,,,iscgem,iscgem908766,2022-04-25T22:54:16.270Z,"96 km S of Shizunai-furukawach?, Japan",earthquake,,10.7,0.2,,reviewed,iscgem,iscgem
1928-06-05T05:55:31.450Z,31.417,128.984,15,5.78,mw,,,,,iscgem,iscgem908726,2022-04-25T22:53:30.678Z,"126 km WSW of Kushikino, Japan",earthquake,,3.8,0.33,,reviewed,iscgem,iscgem
1928-06-01T22:06:16.810Z,39.835,143.47,35,5.87,mw,,,,,iscgem,iscgem908717,2022-04-25T22:53:28.173Z,"132 km E of Miyako, Japan",earthquake,,14.5,0.21,,reviewed,iscgem,iscgem
1928-06-01T18:21:46.010Z,39.071,143.425,35,5.81,mw,,,,,iscgem,iscgem908716,2022-04-25T22:53:26.528Z,"134 km ESE of Yamada, Japan",earthquake,,9.3,0.21,,reviewed,iscgem,iscgem
1928-06-01T15:05:16.090Z,39.824,143.134,35,5.96,mw,,,,,iscgem,iscgem908715,2022-04-25T22:53:24.754Z,"104 km E of Miyako, Japan",earthquake,,10.6,0.2,,reviewed,iscgem,iscgem
1928-06-01T13:12:20.710Z,39.437,143.317,20,6.75,mw,,,,,iscgem,iscgem908714,2022-04-25T22:53:23.192Z,"117 km E of Yamada, Japan",earthquake,,12.9,0.4,,reviewed,iscgem,iscgem
1928-06-01T12:23:28.520Z,39.706,143.707,35,6.09,mw,,,,,iscgem,iscgem908713,2022-04-25T22:53:21.511Z,"151 km E of Miyako, Japan",earthquake,,12.9,0.39,,reviewed,iscgem,iscgem
1928-05-31T07:25:56.980Z,39.55,143.499,35,6.1,mw,,,,,iscgem,iscgem908705,2022-04-25T22:53:08.189Z,"133 km E of Yamada, Japan",earthquake,,12.9,0.2,,reviewed,iscgem,iscgem
1928-05-28T19:29:40.300Z,39.461,143.589,35,5.64,mw,,,,,iscgem,iscgem908702,2022-04-25T22:53:02.511Z,"141 km E of Yamada, Japan",earthquake,,12.9,0.25,,reviewed,iscgem,iscgem
1928-05-28T15:35:41.110Z,39.53,143.321,35,6.46,mw,,,,,iscgem,iscgem908700,2022-04-25T22:53:01.337Z,"118 km E of Yamada, Japan",earthquake,,12.9,0.39,,reviewed,iscgem,iscgem
1928-05-27T09:50:28.770Z,39.875,142.822,35,7.34,mw,,,,,iscgem,iscgem908698,2022-04-25T21:11:19.077Z,"79 km ENE of Miyako, Japan",earthquake,,10.6,0.44,,reviewed,iscgem,iscgem
1928-05-27T05:40:32.050Z,39.846,143.193,35,5.85,mw,,,,,iscgem,iscgem908697,2022-04-25T22:52:58.419Z,"109 km E of Miyako, Japan",earthquake,,10.6,0.2,,reviewed,iscgem,iscgem
1928-05-20T16:29:07.930Z,35.51,140.499,35,5.85,mw,,,,,iscgem,iscgem908682,2022-04-25T22:52:47.273Z,"12 km SE of Narut?, Japan",earthquake,,18.5,0.29,,reviewed,iscgem,iscgem
1928-05-19T09:32:09.330Z,36.307,141.319,35,6.13,mw,,,,,iscgem,iscgem908681,2022-04-25T22:52:45.583Z,"66 km E of ?arai, Japan",earthquake,,7.7,0.23,,reviewed,iscgem,iscgem
1928-03-29T05:06:04.890Z,31.712,137.946,405,7,mw,,,,,iscgem,iscgem908573,2022-04-25T22:50:40.585Z,"289 km SE of Shing?, Japan",earthquake,,20.6,0.2,,reviewed,iscgem,iscgem
1928-03-28T12:23:52.690Z,24.976,129.057,35,5.71,mw,,,,,iscgemsup,iscgemsup908571,2022-05-09T17:39:48.216Z,"188 km SE of Itoman, Japan",earthquake,,17.1,0.2,,reviewed,iscgemsup,iscgemsup
1928-03-09T00:28:34.450Z,35.132,142.032,15,5.71,mw,,,,,iscgem,iscgem908526,2022-04-25T22:49:14.492Z,"127 km ESE of Hasaki, Japan",earthquake,,19.8,0.2,,reviewed,iscgem,iscgem
1928-02-11T21:10:17.680Z,36.189,139.839,35,5.63,mw,,,,,iscgem,iscgem908493,2022-04-25T21:11:04.338Z,"eastern Honshu, Japan",earthquake,,12.9,0.35,,reviewed,iscgem,iscgem
1928-02-03T18:49:12.740Z,37.256,141.773,35,5.65,mw,,,,,iscgem,iscgem908479,2022-04-25T22:47:39.351Z,"72 km ESE of Namie, Japan",earthquake,,9.1,0.53,,reviewed,iscgem,iscgem
1928-01-26T18:50:40.270Z,29.323,142.551,15,6.08,mw,,,,,iscgem,iscgem908472,2022-04-25T22:47:32.471Z,"Izu Islands, Japan region",earthquake,,8.5,0.24,,reviewed,iscgem,iscgem
1927-11-23T00:12:51.910Z,28.619,130.158,35,5.6,mw,,,,,iscgemsup,iscgemsup909650,2022-05-09T17:45:10.964Z,"71 km ENE of Naze, Japan",earthquake,,8.5,0.2,,reviewed,iscgemsup,iscgemsup
1927-11-02T22:56:08.370Z,26.675,129.087,25,5.51,mw,,,,,iscgem,iscgem909603,2022-04-25T23:11:25.345Z,"109 km E of Nago, Japan",earthquake,,4,0.31,,reviewed,iscgem,iscgem
1927-10-28T15:23:07.510Z,34.404,142.056,15,5.77,mw,,,,,iscgem,iscgem909592,2022-04-25T23:11:03.638Z,"178 km ESE of ?hara, Japan",earthquake,,12.8,0.2,,reviewed,iscgem,iscgem
1927-10-25T21:37:28.270Z,35.743,138.944,15,5.63,mw,,,,,iscgemsup,iscgemsup909588,2022-05-09T17:44:50.590Z,"14 km N of ?tsuki, Japan",earthquake,,8.1,0.27,,reviewed,iscgemsup,iscgemsup
1927-10-24T19:05:44.270Z,34.311,142.509,15,6.31,mw,,,,,iscgem,iscgem909583,2022-04-25T23:10:54.525Z,"219 km SE of Hasaki, Japan",earthquake,,9.9,0.35,,reviewed,iscgem,iscgem
1927-10-11T17:30:20.100Z,42.838,144.716,35,5.84,mw,,,,,iscgem,iscgem909560,2022-04-25T23:10:22.046Z,"31 km ESE of Kushiro, Japan",earthquake,,31.7,0.2,,reviewed,iscgem,iscgem
1927-10-11T01:12:58.090Z,36.51,141.314,35,5.64,mw,,,,,iscgem,iscgem909555,2022-04-25T23:10:20.986Z,"58 km ESE of Takahagi, Japan",earthquake,,7.7,0.2,,reviewed,iscgem,iscgem
1927-10-08T12:26:17.000Z,34.449,143.559,15,5.82,mw,,,,,iscgem,iscgem909549,2022-04-25T23:10:15.522Z,"286 km ESE of Hasaki, Japan",earthquake,,25,0.23,,reviewed,iscgem,iscgem
1927-09-30T07:38:28.080Z,40.907,142.982,35,6.25,mw,,,,,iscgem,iscgem909531,2022-04-25T23:10:10.459Z,"near the east coast of Honshu, Japan",earthquake,,18.5,0.2,,reviewed,iscgem,iscgem
1927-09-17T15:09:52.530Z,30.466,130.626,15,5.49,mw,,,,,iscgem,iscgem909523,2022-04-25T23:09:49.461Z,"6 km NE of Miyanoura, Japan",earthquake,,43.7,0.34,,reviewed,iscgem,iscgem
1927-08-29T07:41:36.110Z,41.538,144.678,35,6.01,mw,,,,,iscgem,iscgem909482,2022-04-25T23:08:44.756Z,"161 km S of Kushiro, Japan",earthquake,,20.3,0.21,,reviewed,iscgem,iscgem
1927-08-29T05:34:06.490Z,37.125,143.837,15,5.86,mw,,,,,iscgem,iscgem909481,2022-04-25T23:08:42.151Z,"254 km E of Namie, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1927-08-26T00:37:47.010Z,37.335,142.564,35,5.55,mw,,,,,iscgem,iscgem909478,2022-04-25T23:08:36.833Z,"139 km E of Namie, Japan",earthquake,,12.7,0.2,,reviewed,iscgem,iscgem
1927-08-24T23:55:29.580Z,34.034,141.375,35,5.6,mw,,,,,iscgem,iscgem909474,2022-04-25T23:08:26.037Z,"157 km SE of Katsuura, Japan",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
